episode,source_id,delivered,hops,total_reward,epsilon
2255,50,True,4,1.127226,0.010000
2256,39,True,4,1.100679,0.010000
2257,26,True,5,0.981415,0.010000
2258,20,True,1,1.045076,0.010000
2259,3,True,5,1.154076,0.010000
2260,42,True,3,1.046514,0.010000
2261,22,True,5,1.131678,0.010000
2262,39,True,4,1.100679,0.010000
2263,42,True,3,1.046514,0.010000
2264,31,True,4,1.069905,0.010000
2265,37,True,6,1.080396,0.010000
2266,15,True,3,1.053862,0.010000
2267,1,True,4,1.096368,0.010000
2268,6,True,4,1.096971,0.010000
2269,13,True,5,1.100894,0.010000
2270,50,True,4,1.127226,0.010000
2271,1,True,4,1.096368,0.010000
2272,45,True,5,1.153215,0.010000
2273,25,True,3,1.084093,0.010000
2274,33,True,5,1.158407,0.010000
2275,43,True,8,0.870313,0.010000
2276,35,True,5,1.106081,0.010000
2277,26,True,3,1.073613,0.010000
2278,44,True,4,1.095060,0.010000
2279,6,True,4,1.096971,0.010000
2280,22,True,5,1.131678,0.010000
2281,49,True,4,1.098777,0.010000
2282,44,True,4,1.095060,0.010000
2283,25,True,3,1.084093,0.010000
2284,22,True,5,1.131678,0.010000
2285,10,True,3,1.063850,0.010000
2286,31,True,4,1.069905,0.010000
2287,41,True,6,1.147114,0.010000
2288,25,True,3,1.084093,0.010000
2289,1,True,4,1.096368,0.010000
2290,32,True,3,1.008784,0.010000
2291,22,True,5,1.131678,0.010000
2292,47,True,4,1.126014,0.010000
2293,1,True,4,1.096368,0.010000
2294,24,True,6,1.032766,0.010000
2295,37,True,6,1.080396,0.010000
2296,17,True,2,1.070467,0.010000
2297,48,True,3,1.109004,0.010000
2298,8,True,5,1.029549,0.010000
2299,49,True,4,1.098777,0.010000
2300,40,True,5,1.128935,0.010000
2301,35,True,5,1.106081,0.010000
2302,23,True,3,1.084862,0.010000
2303,13,True,5,1.100894,0.010000
2304,37,True,6,1.080396,0.010000
2305,17,True,2,1.070467,0.010000
2306,45,True,5,1.153215,0.010000
2307,28,True,4,1.113333,0.010000
2308,36,True,1,1.028687,0.010000
2309,46,True,6,1.225643,0.010000
2310,31,True,4,1.069905,0.010000
2311,2,True,5,1.073814,0.010000
2312,14,True,2,1.067718,0.010000
2313,12,True,3,1.071419,0.010000
2314,25,True,3,1.084093,0.010000
2315,40,True,5,1.128935,0.010000
2316,17,True,2,1.070467,0.010000
2317,15,True,3,1.053862,0.010000
2318,32,True,2,1.055840,0.010000
2319,44,True,4,1.095060,0.010000
2320,4,True,5,1.178257,0.010000
2321,19,True,7,1.107314,0.010000
2322,27,True,10,1.006837,0.010000
2323,6,True,4,1.096971,0.010000
2324,2,True,5,1.073814,0.010000
2325,28,True,4,1.113333,0.010000
2326,41,True,6,1.147114,0.010000
2327,7,True,4,0.998982,0.010000
2328,17,True,2,1.070467,0.010000
2329,21,True,4,1.117678,0.010000
2330,19,True,7,1.107314,0.010000
2331,36,True,1,1.028687,0.010000
2332,17,True,2,1.070467,0.010000
2333,28,True,4,1.113333,0.010000
2334,12,True,3,1.071419,0.010000
2335,5,True,4,1.094506,0.010000
2336,5,True,4,1.094506,0.010000
2337,37,True,6,1.080396,0.010000
2338,1,True,4,1.096368,0.010000
2339,37,True,6,1.080396,0.010000
2340,18,True,5,1.050794,0.010000
2341,18,True,6,1.049371,0.010000
2342,25,True,3,1.084093,0.010000
2343,17,True,2,1.070467,0.010000
2344,10,True,3,1.063850,0.010000
2345,2,True,5,1.073814,0.010000
2346,40,True,5,1.128935,0.010000
2347,47,True,4,1.126014,0.010000
2348,38,True,4,1.105579,0.010000
2349,22,True,5,1.131678,0.010000
2350,30,True,6,1.070211,0.010000
2351,22,True,7,0.877211,0.010000
2352,40,True,5,1.128935,0.010000
2353,19,True,7,1.107314,0.010000
2354,39,True,4,1.100679,0.010000
2355,11,True,2,1.020729,0.010000
2356,47,True,4,1.126014,0.010000
2357,7,True,4,0.998982,0.010000
2358,43,True,6,1.124780,0.010000
2359,27,True,6,1.150846,0.010000
2360,10,True,3,1.063850,0.010000
2361,21,True,4,1.117678,0.010000
2362,5,True,4,1.094506,0.010000
2363,29,True,6,1.079719,0.010000
2364,11,True,2,1.020729,0.010000
2365,27,True,6,1.150846,0.010000
2366,41,True,6,1.147114,0.010000
2367,42,True,3,1.046514,0.010000
2368,8,True,5,1.029549,0.010000
2369,43,True,6,1.124780,0.010000
2370,13,True,5,1.100894,0.010000
2371,22,True,5,1.131678,0.010000
2372,17,True,2,1.070467,0.010000
2373,7,True,4,0.998982,0.010000
2374,42,True,3,1.046514,0.010000
2375,50,True,4,1.127226,0.010000
2376,10,True,3,1.063850,0.010000
2377,17,True,2,1.070467,0.010000
2378,2,True,5,1.073814,0.010000
2379,9,True,3,1.123711,0.010000
2380,8,True,5,1.029549,0.010000
2381,36,True,1,1.028687,0.010000
2382,46,True,6,1.225643,0.010000
2383,5,True,4,1.094506,0.010000
2384,20,True,1,1.045076,0.010000
2385,31,True,4,1.069905,0.010000
2386,41,True,7,1.071559,0.010000
2387,7,True,4,0.998982,0.010000
2388,36,True,1,1.028687,0.010000
2389,29,True,6,1.079719,0.010000
2390,41,True,6,1.147114,0.010000
2391,27,True,10,0.950224,0.010000
2392,32,True,2,1.055840,0.010000
2393,40,True,5,1.128935,0.010000
2394,16,True,3,1.071668,0.010000
2395,28,True,4,1.113333,0.010000
2396,32,True,2,1.055840,0.010000
2397,48,True,3,1.109004,0.010000
2398,41,True,8,1.146602,0.010000
2399,18,True,5,1.050794,0.010000
2400,31,True,4,1.069905,0.010000
2401,19,True,7,1.107314,0.010000
2402,19,True,7,1.107314,0.010000
2403,16,True,3,1.071668,0.010000
2404,17,True,2,1.070467,0.010000
2405,41,True,6,1.147114,0.010000
2406,22,True,5,1.131678,0.010000
2407,24,True,6,1.032766,0.010000
2408,45,True,5,1.153215,0.010000
2409,31,True,4,1.069905,0.010000
2410,28,True,4,1.113333,0.010000
2411,21,True,4,1.117678,0.010000
2412,7,True,4,0.998982,0.010000
2413,15,True,3,1.053862,0.010000
2414,8,True,5,1.029549,0.010000
2415,12,True,3,1.071419,0.010000
2416,1,True,4,1.096368,0.010000
2417,16,True,3,1.071668,0.010000
2418,18,True,5,1.050794,0.010000
2419,25,True,3,1.084093,0.010000
2420,18,True,5,1.050794,0.010000
2421,18,True,5,1.050794,0.010000
2422,49,True,4,1.098777,0.010000
2423,48,True,3,1.109004,0.010000
2424,20,True,1,1.045076,0.010000
2425,6,True,4,1.096971,0.010000
2426,43,True,6,1.124780,0.010000
2427,38,True,4,1.105579,0.010000
2428,45,True,5,1.153215,0.010000
2429,50,True,4,1.127226,0.010000
2430,36,True,1,1.028687,0.010000
2431,47,True,4,1.126014,0.010000
2432,50,True,4,1.127226,0.010000
2433,23,True,3,1.084862,0.010000
2434,9,True,3,1.123711,0.010000
2435,33,True,4,1.092254,0.010000
2436,46,True,6,1.225643,0.010000
2437,7,True,4,0.998982,0.010000
2438,47,True,4,1.126014,0.010000
2439,31,True,4,1.069905,0.010000
2440,6,True,4,1.096971,0.010000
2441,35,True,5,1.106081,0.010000
2442,3,True,5,1.154076,0.010000
2443,16,True,3,1.071668,0.010000
2444,20,True,1,1.045076,0.010000
2445,4,True,5,1.178257,0.010000
2446,4,True,5,1.178257,0.010000
2447,38,True,4,1.105579,0.010000
2448,19,True,7,1.107314,0.010000
2449,33,True,4,1.092254,0.010000
2450,3,True,5,1.154076,0.010000
2451,8,True,5,1.029549,0.010000
2452,43,True,6,1.124780,0.010000
2453,1,True,4,1.096368,0.010000
2454,34,True,6,1.059866,0.010000
2455,43,True,6,1.124780,0.010000
2456,26,True,3,1.073613,0.010000
2457,6,True,6,1.047272,0.010000
2458,50,True,11,0.913772,0.010000
2459,12,True,3,1.071419,0.010000
2460,34,True,6,1.059866,0.010000
2461,23,True,3,1.084862,0.010000
2462,50,True,4,1.127226,0.010000
2463,32,True,2,1.055840,0.010000
2464,34,True,6,1.059866,0.010000
2465,40,True,5,1.128935,0.010000
2466,47,True,4,1.126014,0.010000
2467,49,True,4,1.098777,0.010000
2468,15,True,3,1.053862,0.010000
2469,39,True,4,1.100679,0.010000
2470,45,True,5,1.153215,0.010000
2471,10,True,3,1.063850,0.010000
2472,22,True,5,1.131678,0.010000
2473,6,True,4,1.096971,0.010000
2474,41,True,6,1.147114,0.010000
2475,12,True,3,1.071419,0.010000
2476,17,True,2,1.070467,0.010000
2477,18,True,5,1.050794,0.010000
2478,30,True,6,1.070211,0.010000
2479,15,True,3,1.053862,0.010000
2480,6,True,4,1.096971,0.010000
2481,39,True,4,1.100679,0.010000
2482,39,True,4,1.100679,0.010000
2483,44,True,4,1.095060,0.010000
2484,26,True,3,1.073613,0.010000
2485,15,True,9,0.938296,0.010000
2486,6,True,4,1.096971,0.010000
2487,10,True,3,1.063850,0.010000
2488,33,True,6,0.934708,0.010000
2489,47,True,4,1.126014,0.010000
2490,30,True,6,1.070211,0.010000
2491,13,True,5,1.100894,0.010000
2492,12,True,3,1.071419,0.010000
2493,36,True,1,1.028687,0.010000
2494,31,True,4,1.069905,0.010000
2495,26,True,3,1.073613,0.010000
2496,22,True,5,1.131678,0.010000
2497,41,True,6,1.147114,0.010000
2498,2,True,5,1.073814,0.010000
2499,14,True,2,1.067718,0.010000
2500,25,True,3,1.084093,0.010000
2501,44,True,4,1.095060,0.010000
2502,50,True,4,1.127226,0.010000
2503,28,True,4,1.113333,0.010000
2504,21,True,4,1.117678,0.010000
2505,49,True,4,1.098777,0.010000
2506,11,True,2,1.020729,0.010000
2507,2,True,5,1.073814,0.010000
2508,44,True,4,1.095060,0.010000
2509,48,True,3,1.109004,0.010000
2510,9,True,3,1.123711,0.010000
2511,10,True,3,1.063850,0.010000
2512,19,True,7,1.107314,0.010000
2513,6,True,4,1.096971,0.010000
2514,21,True,4,1.117678,0.010000
2515,43,True,6,1.124780,0.010000
2516,33,True,4,1.092254,0.010000
2517,28,True,4,1.113333,0.010000
2518,45,True,5,1.153215,0.010000
2519,27,True,6,1.150846,0.010000
2520,5,True,4,1.094506,0.010000
2521,14,True,2,1.067718,0.010000
2522,4,True,5,1.178257,0.010000
2523,34,True,6,1.059866,0.010000
2524,34,True,6,1.059866,0.010000
2525,43,True,6,1.124780,0.010000
2526,25,True,3,1.084093,0.010000
2527,3,True,5,1.154076,0.010000
2528,21,True,4,1.117678,0.010000
2529,19,True,7,1.107314,0.010000
2530,36,True,1,1.028687,0.010000
2531,1,True,7,0.917488,0.010000
2532,11,True,2,1.020729,0.010000
2533,7,True,4,0.998982,0.010000
2534,9,True,3,1.123711,0.010000
2535,31,True,4,1.069905,0.010000
2536,45,True,7,1.141354,0.010000
2537,14,True,2,1.067718,0.010000
2538,45,True,5,1.153215,0.010000
2539,23,True,3,1.084862,0.010000
2540,34,True,6,1.059866,0.010000
2541,13,True,5,1.100894,0.010000
2542,30,True,6,1.070211,0.010000
2543,3,True,5,1.154076,0.010000
2544,22,True,5,1.131678,0.010000
2545,19,True,7,1.107314,0.010000
2546,32,True,2,1.055840,0.010000
2547,50,True,4,1.127226,0.010000
2548,43,True,6,1.124780,0.010000
2549,2,True,5,1.073814,0.010000
2550,47,True,4,1.126014,0.010000
2551,1,True,4,1.096368,0.010000
2552,34,True,6,1.059866,0.010000
2553,40,True,5,1.128935,0.010000
2554,26,True,3,1.073613,0.010000
2555,44,True,4,1.095060,0.010000
2556,23,True,3,1.084862,0.010000
2557,44,True,4,1.095060,0.010000
2558,39,True,4,1.100679,0.010000
2559,43,True,6,1.124780,0.010000
2560,33,True,4,1.092254,0.010000
2561,28,True,4,1.113333,0.010000
2562,12,True,3,1.071419,0.010000
2563,37,True,6,1.080396,0.010000
2564,21,True,4,1.117678,0.010000
2565,21,True,4,1.117678,0.010000
2566,48,True,3,1.109004,0.010000
2567,8,True,5,1.029549,0.010000
2568,26,True,3,1.073613,0.010000
2569,20,True,1,1.045076,0.010000
2570,4,True,5,1.178257,0.010000
2571,36,True,1,1.028687,0.010000
2572,23,True,3,1.084862,0.010000
2573,2,True,5,1.073814,0.010000
2574,37,True,6,1.080396,0.010000
2575,25,True,3,1.084093,0.010000
2576,9,True,3,1.123711,0.010000
2577,24,True,6,1.032766,0.010000
2578,17,True,2,1.070467,0.010000
2579,14,True,2,1.067718,0.010000
2580,15,True,3,1.053862,0.010000
2581,23,True,3,1.084862,0.010000
2582,36,True,1,1.028687,0.010000
2583,43,True,6,1.124780,0.010000
2584,16,True,4,1.086733,0.010000
2585,16,True,3,1.071668,0.010000
2586,20,True,1,1.045076,0.010000
2587,39,True,4,1.100679,0.010000
2588,39,True,4,1.100679,0.010000
2589,18,True,5,1.050794,0.010000
2590,43,True,6,1.124780,0.010000
2591,20,True,1,1.045076,0.010000
2592,43,True,6,1.124780,0.010000
2593,40,True,5,1.128935,0.010000
2594,26,True,3,1.073613,0.010000
2595,12,True,3,1.071419,0.010000
2596,15,True,3,1.053862,0.010000
2597,41,True,6,1.147114,0.010000
2598,21,True,4,1.117678,0.010000
2599,35,True,5,1.106081,0.010000
2600,31,True,4,1.069905,0.010000
2601,49,True,4,1.098777,0.010000
2602,28,True,4,1.113333,0.010000
2603,5,True,4,1.094506,0.010000
2604,9,True,3,1.123711,0.010000
2605,18,True,5,1.050794,0.010000
2606,39,True,4,1.100679,0.010000
2607,7,True,4,0.998982,0.010000
2608,8,True,5,1.029549,0.010000
2609,28,True,4,1.113333,0.010000
2610,31,True,4,1.069905,0.010000
2611,39,True,4,1.100679,0.010000
2612,10,True,3,1.063850,0.010000
2613,11,True,2,1.020729,0.010000
2614,21,True,4,1.117678,0.010000
2615,32,True,4,0.854003,0.010000
2616,21,True,7,1.063688,0.010000
2617,33,True,4,1.092254,0.010000
2618,44,True,4,1.095060,0.010000
2619,3,True,5,1.154076,0.010000
2620,18,True,5,1.050794,0.010000
2621,12,True,3,1.071419,0.010000
2622,34,True,6,1.059866,0.010000
2623,48,True,3,1.109004,0.010000
2624,3,True,5,1.154076,0.010000
2625,18,True,5,1.050794,0.010000
2626,50,True,4,1.127226,0.010000
2627,10,True,3,1.063850,0.010000
2628,28,True,4,1.113333,0.010000
2629,16,True,3,1.071668,0.010000
2630,50,True,4,1.127226,0.010000
2631,35,True,5,1.106081,0.010000
2632,20,True,1,1.045076,0.010000
2633,25,True,7,0.951932,0.010000
2634,24,True,6,1.032766,0.010000
2635,21,True,4,1.117678,0.010000
2636,1,True,4,1.096368,0.010000
2637,49,True,4,1.098777,0.010000
2638,31,True,4,1.069905,0.010000
2639,25,True,3,1.084093,0.010000
2640,9,True,3,1.123711,0.010000
2641,29,True,6,1.079719,0.010000
2642,40,True,5,1.128935,0.010000
2643,23,True,3,1.084862,0.010000
2644,28,True,4,1.113333,0.010000
2645,13,True,5,1.100894,0.010000
2646,39,True,4,1.100679,0.010000
2647,26,True,3,1.073613,0.010000
2648,32,True,2,1.055840,0.010000
2649,8,True,5,1.029549,0.010000
2650,49,True,4,1.098777,0.010000
2651,24,True,6,1.032766,0.010000
2652,39,True,4,1.100679,0.010000
2653,21,True,4,1.117678,0.010000
2654,46,True,6,1.225643,0.010000
2655,21,True,4,1.117678,0.010000
2656,39,True,4,1.100679,0.010000
2657,24,True,6,1.032766,0.010000
2658,22,True,5,1.131678,0.010000
2659,29,True,6,1.079719,0.010000
2660,7,True,4,0.998982,0.010000
2661,28,True,4,1.113333,0.010000
2662,19,True,7,1.107314,0.010000
2663,8,True,5,1.029549,0.010000
2664,23,True,3,1.084862,0.010000
2665,41,True,6,1.147114,0.010000
2666,21,True,4,1.117678,0.010000
2667,46,True,6,1.225643,0.010000
2668,41,True,6,1.147114,0.010000
2669,28,True,4,1.113333,0.010000
2670,16,True,3,1.071668,0.010000
2671,47,True,4,1.126014,0.010000
2672,25,True,3,1.084093,0.010000
2673,14,True,2,1.067718,0.010000
2674,11,True,2,1.020729,0.010000
2675,41,True,6,1.147114,0.010000
2676,17,True,12,0.665036,0.010000
2677,17,True,2,1.070467,0.010000
2678,34,True,8,0.967602,0.010000
2679,17,True,2,1.070467,0.010000
2680,24,True,6,1.032766,0.010000
2681,32,True,2,1.055840,0.010000
2682,12,True,3,1.071419,0.010000
2683,8,True,5,1.029549,0.010000
2684,49,True,4,1.098777,0.010000
2685,37,True,6,1.080396,0.010000
2686,49,True,5,1.020185,0.010000
2687,10,True,3,1.063850,0.010000
2688,14,True,2,1.067718,0.010000
2689,48,True,3,1.109004,0.010000
2690,26,True,3,1.073613,0.010000
2691,44,True,4,1.095060,0.010000
2692,29,True,6,1.079719,0.010000
2693,16,True,3,1.071668,0.010000
2694,32,True,2,1.055840,0.010000
2695,40,True,5,1.128935,0.010000
2696,48,True,3,1.109004,0.010000
2697,31,True,4,1.069905,0.010000
2698,27,True,6,1.150846,0.010000
2699,4,True,5,1.178257,0.010000
2700,47,True,4,1.126014,0.010000
2701,24,True,6,1.032766,0.010000
2702,37,True,6,1.080396,0.010000
2703,6,True,4,1.096971,0.010000
2704,20,True,1,1.045076,0.010000
2705,29,True,6,1.079719,0.010000
2706,36,True,1,1.028687,0.010000
2707,48,True,3,1.109004,0.010000
2708,2,True,8,0.978822,0.010000
2709,44,True,4,1.095060,0.010000
2710,6,True,4,1.096971,0.010000
2711,17,True,2,1.070467,0.010000
2712,20,True,1,1.045076,0.010000
2713,1,True,4,1.096368,0.010000
2714,33,True,4,1.092254,0.010000
2715,31,True,4,1.069905,0.010000
2716,1,True,4,1.096368,0.010000
2717,41,True,6,1.147114,0.010000
2718,22,True,5,1.131678,0.010000
2719,38,True,4,1.105579,0.010000
2720,17,True,2,1.070467,0.010000
2721,20,True,1,1.045076,0.010000
2722,45,True,5,1.153215,0.010000
2723,10,True,3,1.063850,0.010000
2724,6,True,4,1.096971,0.010000
2725,15,True,3,1.053862,0.010000
2726,35,True,5,1.106081,0.010000
2727,48,True,3,1.109004,0.010000
2728,8,True,5,1.029549,0.010000
2729,40,True,5,1.128935,0.010000
2730,2,True,5,1.073814,0.010000
2731,10,True,3,1.063850,0.010000
2732,40,True,5,1.128935,0.010000
2733,23,True,3,1.084862,0.010000
2734,36,True,1,1.028687,0.010000
2735,46,True,6,1.225643,0.010000
2736,8,True,5,1.029549,0.010000
2737,41,True,6,1.147114,0.010000
2738,31,True,4,1.069905,0.010000
2739,41,True,6,1.147114,0.010000
2740,15,True,3,1.053862,0.010000
2741,23,True,3,1.084862,0.010000
2742,27,True,6,1.150846,0.010000
2743,38,True,4,1.105579,0.010000
2744,14,True,2,1.067718,0.010000
2745,47,True,4,1.126014,0.010000
2746,24,True,6,1.032766,0.010000
2747,47,True,4,1.126014,0.010000
2748,22,True,5,1.131678,0.010000
2749,46,True,6,1.225643,0.010000
2750,44,True,4,1.095060,0.010000
2751,18,True,5,1.050794,0.010000
2752,15,True,3,1.053862,0.010000
2753,44,True,4,1.095060,0.010000
2754,18,True,5,1.050794,0.010000
2755,49,True,4,1.098777,0.010000
2756,23,True,3,1.084862,0.010000
2757,40,True,5,1.128935,0.010000
2758,4,True,5,1.178257,0.010000
2759,10,True,3,1.063850,0.010000
2760,31,True,4,1.069905,0.010000
2761,18,True,6,1.049371,0.010000
2762,34,True,6,1.059866,0.010000
2763,40,True,5,1.128935,0.010000
2764,26,True,3,1.073613,0.010000
2765,46,True,6,1.225643,0.010000
2766,36,True,1,1.028687,0.010000
2767,44,True,4,1.095060,0.010000
2768,17,True,2,1.070467,0.010000
2769,19,True,7,1.107314,0.010000
2770,37,True,6,1.080396,0.010000
2771,34,True,6,1.059866,0.010000
2772,31,True,4,1.069905,0.010000
2773,15,True,3,1.053862,0.010000
2774,37,True,6,1.080396,0.010000
2775,38,True,4,1.105579,0.010000
2776,30,True,6,1.070211,0.010000
2777,24,True,6,1.032766,0.010000
2778,30,True,6,1.070211,0.010000
2779,32,True,2,1.055840,0.010000
2780,3,True,5,1.154076,0.010000
2781,29,True,5,1.025941,0.010000
2782,43,True,6,1.124780,0.010000
2783,24,True,6,1.032766,0.010000
2784,49,True,4,1.098777,0.010000
2785,35,True,5,1.106081,0.010000
2786,38,True,4,1.105579,0.010000
2787,28,True,4,1.113333,0.010000
2788,30,True,6,1.070211,0.010000
2789,4,True,5,1.178257,0.010000
2790,29,True,6,1.079719,0.010000
2791,24,True,6,1.032766,0.010000
2792,38,True,4,1.105579,0.010000
2793,44,True,4,1.095060,0.010000
2794,25,True,3,1.084093,0.010000
2795,26,True,3,1.073613,0.010000
2796,25,True,3,1.084093,0.010000
2797,8,True,5,1.029549,0.010000
2798,4,True,5,1.178257,0.010000
2799,32,True,2,1.055840,0.010000
2800,11,True,2,1.020729,0.010000
2801,13,True,5,1.100894,0.010000
2802,13,True,9,0.900272,0.010000
2803,1,True,4,1.096368,0.010000
2804,10,True,3,1.063850,0.010000
2805,37,True,6,1.080396,0.010000
2806,38,True,4,1.105579,0.010000
2807,37,True,6,1.080396,0.010000
2808,36,True,1,1.028687,0.010000
2809,36,True,1,1.028687,0.010000
2810,26,True,3,1.073613,0.010000
2811,18,True,5,1.050794,0.010000
2812,1,True,4,1.096368,0.010000
2813,33,True,4,1.092254,0.010000
2814,1,True,4,1.096368,0.010000
2815,25,True,3,1.084093,0.010000
2816,4,True,5,1.178257,0.010000
2817,15,True,3,1.053862,0.010000
2818,45,True,5,1.153215,0.010000
2819,1,True,4,1.096368,0.010000
2820,25,True,3,1.084093,0.010000
2821,30,True,6,1.070211,0.010000
2822,49,True,4,1.098777,0.010000
2823,22,True,5,1.131678,0.010000
2824,35,True,5,1.106081,0.010000
2825,2,True,5,1.073814,0.010000
2826,8,True,5,1.029549,0.010000
2827,10,True,3,1.063850,0.010000
2828,19,True,7,1.107314,0.010000
2829,28,True,4,1.113333,0.010000
2830,3,True,5,1.154076,0.010000
2831,10,True,3,1.063850,0.010000
2832,5,True,4,1.094506,0.010000
2833,12,True,3,1.071419,0.010000
2834,15,True,3,1.053862,0.010000
2835,17,True,2,1.070467,0.010000
2836,25,True,3,1.084093,0.010000
2837,42,True,3,1.046514,0.010000
2838,39,True,4,1.100679,0.010000
2839,17,True,2,1.070467,0.010000
2840,50,True,4,1.127226,0.010000
2841,10,True,3,1.063850,0.010000
2842,9,True,3,1.123711,0.010000
2843,35,True,5,1.106081,0.010000
2844,40,True,5,1.128935,0.010000
2845,11,True,2,1.020729,0.010000
2846,17,True,2,1.070467,0.010000
2847,12,True,3,1.071419,0.010000
2848,28,True,5,1.151325,0.010000
2849,20,True,1,1.045076,0.010000
2850,10,True,3,1.063850,0.010000
2851,24,True,6,1.032766,0.010000
2852,30,True,6,1.070211,0.010000
2853,4,True,5,1.178257,0.010000
2854,45,True,5,1.153215,0.010000
2855,15,True,3,1.053862,0.010000
2856,40,True,5,1.128935,0.010000
2857,40,True,5,1.128935,0.010000
2858,46,True,6,1.225643,0.010000
2859,21,True,4,1.117678,0.010000
2860,2,True,5,1.073814,0.010000
2861,36,True,1,1.028687,0.010000
2862,38,True,4,1.105579,0.010000
2863,20,True,1,1.045076,0.010000
2864,47,True,4,1.126014,0.010000
2865,13,True,5,1.100894,0.010000
2866,22,True,5,1.131678,0.010000
2867,42,True,3,1.046514,0.010000
2868,47,True,6,1.114154,0.010000
2869,25,True,3,1.084093,0.010000
2870,15,True,3,1.053862,0.010000
2871,41,True,6,1.147114,0.010000
2872,20,True,1,1.045076,0.010000
2873,32,True,2,1.055840,0.010000
2874,1,True,4,1.096368,0.010000
2875,29,True,6,1.079719,0.010000
2876,23,True,3,1.084862,0.010000
2877,48,True,3,1.109004,0.010000
2878,10,True,3,1.063850,0.010000
2879,27,True,6,1.150846,0.010000
2880,12,True,3,1.071419,0.010000
2881,48,True,3,1.109004,0.010000
2882,40,True,5,1.128935,0.010000
2883,45,True,5,1.153215,0.010000
2884,2,True,5,1.073814,0.010000
2885,12,True,3,1.071419,0.010000
2886,13,True,5,1.100894,0.010000
2887,16,True,3,1.071668,0.010000
2888,24,True,6,1.032766,0.010000
2889,22,True,5,1.131678,0.010000
2890,32,True,2,1.055840,0.010000
2891,47,True,4,1.126014,0.010000
2892,40,True,5,1.128935,0.010000
2893,26,True,3,1.073613,0.010000
2894,16,True,3,1.071668,0.010000
2895,43,True,7,0.917511,0.010000
2896,39,True,4,1.100679,0.010000
2897,5,True,4,1.094506,0.010000
2898,7,True,4,0.998982,0.010000
2899,32,True,2,1.055840,0.010000
2900,3,True,5,1.154076,0.010000
2901,6,True,4,1.096971,0.010000
2902,22,True,5,1.131678,0.010000
2903,1,True,4,1.096368,0.010000
2904,27,True,6,1.150846,0.010000
2905,23,True,3,1.084862,0.010000
2906,17,True,2,1.070467,0.010000
2907,29,True,6,1.079719,0.010000
2908,20,True,1,1.045076,0.010000
2909,33,True,4,1.092254,0.010000
2910,28,True,4,1.113333,0.010000
2911,44,True,4,1.095060,0.010000
2912,24,True,6,1.032766,0.010000
2913,22,True,5,1.131678,0.010000
2914,37,True,6,1.080396,0.010000
2915,16,True,3,1.071668,0.010000
2916,11,True,2,1.020729,0.010000
2917,45,True,5,1.153215,0.010000
2918,45,True,5,1.153215,0.010000
2919,1,True,4,1.096368,0.010000
2920,48,True,3,1.109004,0.010000
2921,17,True,2,1.070467,0.010000
2922,22,True,5,1.131678,0.010000
2923,50,True,4,1.127226,0.010000
2924,31,True,4,1.069905,0.010000
2925,17,True,2,1.070467,0.010000
2926,13,True,5,1.100894,0.010000
2927,35,True,5,1.106081,0.010000
2928,43,True,6,1.124780,0.010000
2929,43,True,6,1.124780,0.010000
2930,49,True,4,1.098777,0.010000
2931,11,True,2,1.020729,0.010000
2932,20,True,1,1.045076,0.010000
2933,33,True,4,1.092254,0.010000
2934,43,True,6,1.124780,0.010000
2935,9,True,3,1.123711,0.010000
2936,30,True,6,1.070211,0.010000
2937,48,True,3,1.109004,0.010000
2938,1,True,4,1.096368,0.010000
2939,45,True,5,1.153215,0.010000
2940,27,True,6,1.150846,0.010000
2941,36,True,1,1.028687,0.010000
2942,33,True,4,1.092254,0.010000
2943,30,True,6,1.070211,0.010000
2944,3,True,5,1.154076,0.010000
2945,11,True,2,1.020729,0.010000
2946,23,True,3,1.084862,0.010000
2947,43,True,6,1.124780,0.010000
2948,24,True,6,1.032766,0.010000
2949,48,True,3,1.109004,0.010000
2950,49,True,4,1.098777,0.010000
2951,48,True,3,1.109004,0.010000
2952,40,True,5,1.128935,0.010000
2953,18,True,5,1.050794,0.010000
2954,24,True,6,1.032766,0.010000
2955,2,True,5,1.073814,0.010000
2956,1,True,4,1.096368,0.010000
2957,39,True,4,1.100679,0.010000
2958,26,True,3,1.073613,0.010000
2959,22,True,4,1.030929,0.010000
2960,43,True,6,1.124780,0.010000
2961,9,True,6,1.088488,0.010000
2962,49,True,4,1.098777,0.010000
2963,43,True,6,1.124780,0.010000
2964,5,True,4,1.094506,0.010000
2965,34,True,6,1.059866,0.010000
2966,49,True,4,1.098777,0.010000
2967,27,True,6,1.150846,0.010000
2968,41,True,6,1.147114,0.010000
2969,12,True,3,1.071419,0.010000
2970,49,True,4,1.098777,0.010000
2971,15,True,3,1.053862,0.010000
2972,31,True,4,1.069905,0.010000
2973,45,True,5,1.153215,0.010000
2974,25,True,3,1.084093,0.010000
2975,26,True,3,1.073613,0.010000
2976,35,True,5,1.106081,0.010000
2977,39,True,4,1.100679,0.010000
2978,17,True,2,1.070467,0.010000
2979,5,True,4,1.094506,0.010000
2980,26,True,3,1.073613,0.010000
2981,36,True,1,1.028687,0.010000
2982,14,True,2,1.067718,0.010000
2983,26,True,3,1.073613,0.010000
2984,41,True,6,1.147114,0.010000
2985,15,True,3,1.053862,0.010000
2986,12,True,7,0.994290,0.010000
2987,32,True,2,1.055840,0.010000
2988,41,True,6,1.147114,0.010000
2989,33,True,4,1.092254,0.010000
